Latitude,Longitude,Sample Date,nir,green,swir16,swir22,NDMI,MNDWI,NDVI,NDWI,NDSI_water,NDTI,Turbidity_Index,Chlorophyll_Proxy,BSI,SWIR22_NIR_ratio,SWIR16_NIR_ratio,Green_NIR_ratio,SWIR22_Green_ratio,SWIR16_Green_ratio,log_nir,log_green,log_swir16,log_swir22,nir_squared,swir22_squared
-28.141944,26.417778,04-01-2011,14391.0,9840.0,13799.5,11265.0,0.020982245792022,-0.1674950823832984,0.18781725888324796,-0.18781725888324796,-0.06751954513148511,0.06751954513148511,1.1448170731707201,0.46249999999998503,0.016908237060177873,0.7827809047321188,0.9588979223125498,0.683760683760679,1.1448170731707201,1.4023882113820996,9.574427775630369,9.194312610898985,9.532460102372996,9.329544619454659,207100881.0,126900225.0
-27.398611,26.614722,04-01-2011,15515.5,10247.0,12823.0,10403.5,0.0950120860313704,-0.111660164716081,0.20450266860747132,-0.20450266860747132,-0.007578508994939554,0.007578508994939554,1.0152727627598221,0.5141504830682002,-0.05176672314192971,0.6705230253617307,0.8264638587219179,0.6604363378556884,1.0152727627598221,1.251390650922209,9.649659252840856,9.234837843576571,9.459073694289389,9.249993683852834,240730740.25,108232812.25
-33.501667,21.624167,04-01-2011,,,,,,,,,,,,,,,,,,,,,,,,
-32.502778,19.535833,04-01-2011,17653.0,13104.0,19330.0,16984.0,-0.0453451585863774,-0.191959055312326,0.14790129076307784,-0.14790129076307784,-0.12895506514224897,0.12895506514224897,1.2960927960927862,0.3471459096458993,0.08285249958998661,0.9621027587378862,1.094998017334158,0.7423100889367205,1.2960927960927862,1.4751221001220889,9.778717665580178,9.480749115757506,9.869465303921691,9.740085880594684,311628409.0,288456256.0
-25.45963889,28.26430556,04-01-2011,13959.0,9926.0,15156.5,12552.5,-0.0411292953924884,-0.2085318449117902,0.1688507431442321,-0.1688507431442321,-0.11684498520808721,0.11684498520808721,1.26460809993954,0.4063066693531996,0.07411714540450426,0.89924063328318,1.0857869474890673,0.7110824557633018,1.26460809993954,1.5269494257505387,9.543951376316363,9.203013596589722,9.626250737945886,9.437754790141039,194853681.0,157565256.25
-27.495556,26.074722,04-01-2011,17937.5,11044.5,18143.5,14152.5,-0.0057093761259388,-0.2432163902973816,0.23783727831067478,-0.23783727831067478,-0.12334801762114489,0.12334801762114489,1.2814070351758677,0.6241115487346496,0.05408139952348305,0.7889895470383232,1.0114843205574857,0.6157212543553974,1.2814070351758677,1.642763366381442,9.794704520076971,9.30977838418224,9.806122763467007,9.557717222308781,321753906.25,200293256.25
-26.648056,27.089444,05-01-2011,19310.5,9597.0,12954.5,9447.5,0.1969936463660307,-0.1488814491275518,0.3360200639972314,-0.3360200639972314,0.0078500354433038,-0.0078500354433038,0.9844222152755967,1.0121392101698237,-0.12678938598115333,0.4892416043085343,0.6708526449340998,0.49698350638253547,0.9844222152755967,1.3498489111180436,9.868456052364198,9.169310022418191,9.46927568738845,9.153611277730093,372895410.25,89255256.25
-26.970278,27.211111,05-01-2011,10218.0,11040.0,7946.5,7735.0,0.1250516116601056,0.1629315566323431,-0.038667795653400894,0.038667795653400894,0.17603195739014554,-0.17603195739014554,0.7006340579710082,-0.07445652173913886,-0.150963061221727,0.7569974554707305,0.7776962223527033,1.0804462712859553,0.7006340579710082,0.7197916666666602,9.23200401161221,9.309370895439137,8.980612692784957,8.95364003713313,104407524.0,59830225.0
-27.38972222,26.46388889,05-01-2011,11481.0,11597.0,8583.0,8196.5,0.1444377990430615,0.1493557978196226,-0.00502643209983532,0.00502643209983532,0.1717988228458829,-0.1717988228458829,0.7067776149003991,-0.010002586875924702,-0.15802546572163292,0.71391864820137,0.747582963156513,1.0101036495078737,0.7067776149003991,0.7401051996205852,9.348535870727583,9.358587948436385,9.057655284310535,9.011584508718803,131813361.0,67182612.25
-27.044444,27.005,05-01-2011,17418.5,9908.0,13987.0,10115.0,0.1092643008390246,-0.1707051684452807,0.27484310101915627,-0.27484310101915627,-0.010338111172151974,0.010338111172151974,1.0208922083165015,0.758023819136034,-0.06269869819263625,0.5807044234578146,0.8029968137325212,0.5688205069322815,1.0208922083165015,1.4116875252321215,9.765345547353922,9.201198714058899,9.545955098183267,9.221873607789856,303404142.25,102313225.0
-30.830556,26.921389,06-01-2011,5266.5,4491.0,3672.5,3764.5,0.1783197225640432,0.1002633674281852,0.0794773251345111,-0.0794773251345111,0.08800193810187042,-0.08800193810187042,0.8382320195947264,0.17267869071473663,-0.13495594521503892,0.7148011013006605,0.6973321940567607,0.8527485046994996,0.8382320195947264,0.8177466043197325,8.569311145678345,8.410053315858335,8.208900165060331,8.233635933541406,27736022.25,14171460.25
-27.00222,28.76528,06-01-2011,13724.0,9691.0,13005.5,10754.5,0.0268804130268054,-0.1460357323816441,0.1722400170830657,-0.1722400170830657,-0.05201633611308087,0.05201633611308087,1.1097409968011442,0.41615932308325854,0.00731319554848965,0.7836272223841388,0.9476464587583726,0.7061352375400707,1.1097409968011442,1.3420183675575137,9.526974266377731,9.179056081936416,9.473204511485324,9.283172530625853,188348176.0,115659270.25
-27.02314,28.59389,06-01-2011,11490.5,9969.5,10372.5,9135.0,0.0511366235191874,-0.0198112280011797,0.07087604846225504,-0.07087604846225504,0.043680808186552685,-0.043680808186552685,0.9162946988314267,0.1525653242389171,-0.047659730273997565,0.7950045689917689,0.9027022322788312,0.8676297811235293,0.9162946988314267,1.0404232910376545,9.349362910624984,9.207386012149746,9.247009756333194,9.119977931895791,132031590.25,83448225.0
-30.679722,26.7125,06-01-2011,13400.0,10548.0,7764.0,7659.0,0.266301266301265,0.1520314547837475,0.1190913646233501,-0.1190913646233501,0.15867523479980142,-0.15867523479980142,0.7261092150170579,0.27038301099733353,-0.21652993319956257,0.5715671641791003,0.5794029850746225,0.7871641791044718,0.7261092150170579,0.7360637087599475,9.503084610020228,9.263786347681808,8.957381735582787,8.943767262734637,179560000.0,58660281.0
-30.160091,27.40124,06-01-2011,14158.0,10060.0,12037.5,10023.5,0.0809490179610998,-0.0894897612852128,0.16921298207944435,-0.16921298207944435,0.0018174123036323261,-0.0018174123036323261,0.9963717693836879,0.4073558648111193,-0.046608612977808404,0.7079742901539715,0.850226020624376,0.7105523379008284,0.9963717693836879,1.1965705765407435,9.55810574328497,9.21642184229205,9.395865126383883,9.212787375619234,200448964.0,100470552.25
-32.595833,19.009444,06-01-2011,15218.5,10334.0,14735.0,12208.5,0.0161416862804012,-0.175555466911324,0.19115546424028887,-0.19115546424028887,-0.08315404236442239,0.08315404236442239,1.1813915231275287,0.472663053996502,0.026497256933861575,0.8022144100929737,0.9682294575680851,0.6790419555146652,1.1813915231275287,1.4258757499516022,9.630332779364885,9.24329147211587,9.598048758495088,9.409969616225325,231602742.25,149047472.25
-25.99136,27.84208,10-01-2011,18631.5,11771.5,16495.0,12815.0,0.0608230253512303,-0.1671059381246346,0.22563562806301937,-0.22563562806301937,-0.04244199052325446,0.04244199052325446,1.088646306757838,0.5827634541052407,-0.018304221861236217,0.6878136489278873,0.8853286101494734,0.6318063494619294,1.088646306757838,1.40126576901838,9.83266264675585,9.373521582117709,9.71087320625674,9.458449669308141,347132792.25,164224225.0
-26.73806,27.59194,10-01-2011,9089.5,9167.0,7963.0,7740.0,0.066060694912769,0.0702860478692348,-0.00424506340207595,0.00424506340207595,0.08440291003726218,-0.08440291003726218,0.8443329333478691,-0.008454238027718941,-0.07519250872362644,0.8515319874580466,0.876065790197471,1.0085263215798337,0.8443329333478691,0.8686593214792094,9.114985191159327,9.12347443895452,8.982686665184087,8.954286157204713,82619010.25,59907600.0
-26.45,28.085833,10-01-2011,15210.0,10720.0,17974.0,14201.0,-0.0832931533269042,-0.2528054645570494,0.17315850366370933,-0.17315850366370933,-0.1396813932025194,0.1396813932025194,1.324720149253719,0.41884328358207634,0.10747784183805162,0.9336620644312891,1.1817225509533125,0.7047994740302386,1.324720149253719,1.6766791044775964,9.629774129311743,9.27995971385624,9.796737182589247,9.561138078742038,231344100.0,201668401.0
-30.86013889,29.07125,10-01-2011,14558.0,10724.5,11450.0,10000.5,0.1195016917871419,-0.0327177613925904,0.15162661920300544,-0.15162661920300544,0.0349336550060312,-0.0349336550060312,0.9324910252226124,0.3574525618909845,-0.08199773179551904,0.6869418876219213,0.7865091358703065,0.7366739936804455,0.9324910252226124,1.0676488414378194,9.585964638073326,9.280379362756157,9.34583234141334,9.210490360727308,211935364.0,100010000.25
-27.356667,27.286389,10-01-2011,16828.5,9502.5,12665.5,9643.0,0.1411473520037969,-0.1426831468783826,0.2782271846872497,-0.2782271846872497,-0.00733853908229084,0.00733853908229084,1.0147855827413732,0.7709550118389712,-0.08270027446828178,0.5730160144992092,0.7526220399916764,0.5646670826276818,1.0147855827413732,1.3328597737437375,9.730888577890296,9.159415430790892,9.44671599205911,9.174091239301061,283198412.25,92987449.0
-27.01011111,26.69808333,11-01-2011,12433.5,10433.5,9579.5,8531.5,0.1296506609730608,0.0426722630290309,0.08746228189093416,-0.08746228189093416,0.1002900079093061,-0.1002900079093061,0.8177025926103338,0.19169022859058615,-0.11606227731953703,0.6861704266698783,0.7704588410342963,0.8391442473961408,0.8177025926103338,0.9181482723918061,9.428230146341845,9.252872902694886,9.167485061669753,9.051637680780862,154591922.25,72786492.25
-25.73411,27.21422,11-01-2011,21914.0,17765.0,22170.5,17965.5,-0.005818371536481,-0.1103153835559837,0.10456412712013885,-0.10456412712013885,-0.005611452400610107,0.005611452400610107,1.0112862369828257,0.23354911342526763,0.005725740775543437,0.8198183809436853,1.0117048462170257,0.8106689787350516,1.0112862369828257,1.2479876160990644,9.99492661285291,9.785041797329646,10.006562959320236,9.796264191748104,480223396.0,322759190.25
-26.98472222,26.63227778,11-01-2011,13683.0,10207.0,14011.5,11850.5,-0.0118615609597573,-0.1570906538390067,0.14550020929259044,-0.14550020929259044,-0.0745098039215683,0.0745098039215683,1.161016949152531,0.3405506025276639,0.03963659752371756,0.8660746912226788,1.0240078930059122,0.745962142804935,1.161016949152531,1.3727343979621693,9.523982546097495,9.23092700558457,9.547705067380415,9.380209720830898,187224489.0,140434350.25
-27.398611,26.614722,11-01-2011,15515.5,10247.0,12823.0,10403.5,0.0950120860313704,-0.111660164716081,0.20450266860747132,-0.20450266860747132,-0.007578508994939554,0.007578508994939554,1.0152727627598221,0.5141504830682002,-0.05176672314192971,0.6705230253617307,0.8264638587219179,0.6604363378556884,1.0152727627598221,1.251390650922209,9.649659252840856,9.234837843576571,9.459073694289389,9.249993683852834,240730740.25,108232812.25
-27.671111,27.236944,11-01-2011,14887.0,10943.0,13522.0,11403.0,0.0480481537540918,-0.1054159002656852,0.1526906697638399,-0.1526906697638399,-0.020585339658104267,0.020585339658104267,1.0420360047518866,0.36041304943798447,-0.017830755590582174,0.7659703096661465,0.9083092631154638,0.7350708671995652,1.0420360047518866,1.235675774467685,9.608310798322087,9.30054663986233,9.512147218473359,9.341719450032562,221622769.0,130028409.0
-29.160278,26.573333,11-01-2011,,,,,,,,,,,,,,,,,,,,,,,,
-34.250556,20.9925,11-01-2011,12323.0,9019.0,13161.0,10800.5,-0.0328833778056818,-0.1867448151487818,0.15481210758129438,-0.15481210758129438,-0.08988622316405516,0.08988622316405516,1.1975274420667348,0.3663377314558003,0.05782113964704701,0.876450539641314,1.0680029213665416,0.7318834699342633,1.1975274420667348,1.4592526887681398,9.419303859716559,9.10719961305667,9.485089169016064,9.287440292357031,151856329.0,116650800.25
-25.45963889,28.26430556,11-01-2011,13959.0,9926.0,15156.5,12552.5,-0.0411292953924884,-0.2085318449117902,0.1688507431442321,-0.1688507431442321,-0.11684498520808721,0.11684498520808721,1.26460809993954,0.4063066693531996,0.07411714540450426,0.89924063328318,1.0857869474890673,0.7110824557633018,1.26460809993954,1.5269494257505387,9.543951376316363,9.203013596589722,9.626250737945886,9.437754790141039,194853681.0,157565256.25
-25.81048333,27.90955222,12-01-2011,16870.5,9753.0,13408.0,10257.0,0.1143550704295123,-0.1578083847847668,0.267339005014366,-0.267339005014366,-0.025187406296851452,0.025187406296851452,1.0516764072592941,0.7297754537065342,-0.058830547739542716,0.6079843513825873,0.794760084170589,0.578109718147058,1.0516764072592941,1.374756485184032,9.733381086821431,9.185432736269998,9.503681402279643,9.235813167949214,284613770.25,105206049.0
-27.273889,28.49,12-01-2011,12333.0,9060.0,9264.5,8181.0,0.1420766292394946,-0.0111599225081174,0.152993969990183,-0.152993969990183,0.05098312162867554,-0.05098312162867554,0.9029801324503212,0.36125827814568034,-0.10163883775120022,0.6633422524933053,0.7511959782696769,0.7346144490391573,0.9029801324503212,1.0225717439293485,9.420114955551439,9.11173476822206,9.134053103804064,9.009691898489343,152102889.0,66928761.0
-27.4275,28.525833,12-01-2011,16767.0,10794.0,18026.5,15340.5,-0.0361992900972881,-0.2509498447285778,0.2167192772395769,-0.2167192772395769,-0.17396544797107208,0.17396544797107208,1.4212062256809206,0.5533629794330039,0.09529280462184858,0.9149221685453516,1.075117790898783,0.6437645374843405,1.4212062256809206,1.6700481749119727,9.727227587120769,9.286838342948908,9.799653648790915,9.638316853713105,281132289.0,235330940.25
-28.883333,27.89,12-01-2011,14007.5,9248.0,12553.5,9979.0,0.0547419148375435,-0.1516180079352331,0.20466126292704864,-0.20466126292704864,-0.03801945181255507,0.03801945181255507,1.079044117647047,0.5146518166089802,-0.01579016336157942,0.7124040692486118,0.8961984651079715,0.660217740496158,1.079044117647047,1.3574286332179784,9.547419567217883,9.13227071655426,9.43783444602765,9.20833836930551,196210056.25,99580441.0
-27.00222,28.76528,13-01-2011,13724.0,9691.0,13005.5,10754.5,0.0268804130268054,-0.1460357323816441,0.1722400170830657,-0.1722400170830657,-0.05201633611308087,0.05201633611308087,1.1097409968011442,0.41615932308325854,0.00731319554848965,0.7836272223841388,0.9476464587583726,0.7061352375400707,1.1097409968011442,1.3420183675575137,9.526974266377731,9.179056081936416,9.473204511485324,9.283172530625853,188348176.0,115659270.25
-27.02314,28.59389,13-01-2011,11490.5,9969.5,10372.5,9135.0,0.0511366235191874,-0.0198112280011797,0.07087604846225504,-0.07087604846225504,0.043680808186552685,-0.043680808186552685,0.9162946988314267,0.1525653242389171,-0.047659730273997565,0.7950045689917689,0.9027022322788312,0.8676297811235293,0.9162946988314267,1.0404232910376545,9.349362910624984,9.207386012149746,9.247009756333194,9.119977931895791,132031590.25,83448225.0
-30.534167,24.961944,13-01-2011,15132.5,10835.0,13586.0,11169.0,0.05385030555217,-0.11264894967446,0.16549533070183822,-0.16549533070183822,-0.015179058353026655,0.015179058353026655,1.0308260267651035,0.39663128749421883,-0.02390457883582232,0.7380802907649051,0.8978027424417585,0.716008590781426,1.0308260267651035,1.2538994000922818,9.624666108516543,9.290629203204986,9.516868732224324,9.320986892063246,228992556.25,124746561.0
-28.460833,21.248889,13-01-2011,14599.0,12046.5,12067.0,11038.5,0.0949523738093448,-0.000850146183673,0.09579478711227,-0.09579478711227,0.04366471734892769,-0.04366471734892769,0.916324243556212,0.2118872701614476,-0.07115434865630826,0.7561134324268733,0.8265634632509019,0.8251592574833836,0.916324243556212,1.0017017390943344,9.588776807696428,9.396612448514487,9.398312600278953,9.309235028950397,213130801.0,121848482.25
-29.658056,25.973333,14-01-2011,14001.0,10765.0,12520.0,10583.0,0.0558425398740618,-0.0753704101352799,0.1306630057336666,-0.1306630057336666,0.00852538879520326,-0.00852538879520326,0.9830933581049607,0.3006038086390961,-0.03474064634732283,0.7558745803871098,0.8942218412970439,0.768873651882003,0.9830933581049607,1.1630283325592088,9.546955455537143,9.284148299120902,9.435162513668947,9.267098705794792,196028001.0,111999889.0
-28.760833,17.730278,16-01-2011,11190.0,11426.0,7687.5,7645.0,0.1855383392928079,0.1955947367044225,-0.01043509020162712,0.01043509020162712,0.19825913690944263,-0.19825913690944263,0.6690880448100764,-0.02065464729565014,-0.19193116987496162,0.6831992850759546,0.6869973190348464,1.021090259159955,0.6690880448100764,0.6728076317171304,9.322865162818028,9.343734255146714,8.947480984955748,8.941937914256359,125216100.0,58446025.0
-25.513889,31.224444,17-01-2011,14776.0,9116.5,12424.0,9895.0,0.0864705882352938,-0.1535479677816199,0.23687349586690287,-0.23687349586690287,-0.04094889935039297,0.04094889935039297,1.0853946141611246,0.6207974551636963,-0.03404996591757455,0.6696670276123398,0.8408229561450945,0.616980238224143,1.0853946141611246,1.3628037075631947,9.600827196903634,9.117950922682835,9.427465850964829,9.199885914072324,218330176.0,97911025.0
-26.861111,28.884722,17-01-2011,17658.5,9550.0,13746.5,10574.0,0.1245661518866418,-0.1801343549460211,0.29801348843192277,-0.29801348843192277,-0.05088451600079482,0.05088451600079482,1.1072251308900407,0.8490575916230172,-0.05604610995749955,0.5988051080216293,0.7784636294135925,0.5408160376022848,1.1072251308900407,1.4394240837696184,9.779029161186362,9.164401140034737,9.52861226838197,9.266248003914479,311822622.25,111809476.0
-31.554722,29.245556,17-01-2011,19619.0,9449.0,13890.0,10042.0,0.1709689934047564,-0.1902823599982853,0.34986927205173957,-0.34986927205173957,-0.03042429839413047,0.03042429839413047,1.0627579638056825,1.0763043708328706,-0.0969056603773583,0.5118507569193104,0.7079871553086259,0.48162495540037475,1.0627579638056825,1.4699968250608375,9.884304733119354,9.153770020487789,9.53899642739739,9.21463115339334,384905161.0,100841764.0
-28.058889,30.373611,17-01-2011,14514.0,9326.0,12189.5,9706.0,0.087048514239706,-0.1330900978364428,0.21761744966442864,-0.21761744966442864,-0.019966372425388717,0.019966372425388717,1.040746300664797,0.5562942311816261,-0.04251620732253929,0.6687336364889026,0.8398442882733854,0.6425520187405219,1.040746300664797,1.3070448209307173,9.58293787645873,9.140668698726863,9.40841223886137,9.180602553712227,210656196.0,94206436.0
-25.127778,27.628889,18-01-2011,7814.0,5189.5,6664.0,5222.0,0.0794308606161066,-0.1243936390095741,0.20183027646402737,-0.20183027646402737,-0.0031215482879507934,0.0031215482879507934,1.0062626457269293,0.505732729550024,-0.04489845115410095,0.6682876887637488,0.8528282569746499,0.6641284873304241,1.0062626457269293,1.2841314192118454,8.963800242855577,8.5545853106333,8.804625232612809,8.560827228436299,61058596.0,27269284.0
-25.20639,27.558,18-01-2011,14137.5,10466.5,10315.5,8536.0,0.1562998405103662,0.0072659031854489,0.14920338156397275,-0.14920338156397275,0.10159189580318327,-0.10159189580318327,0.8155543878087153,0.35073806907752014,-0.13237679925440937,0.6037842617152919,0.729655172413788,0.740335985853222,0.8155543878087153,0.985573018678632,9.556656851786691,9.256030497893299,9.241499834225285,9.052164937010307,199868906.25,72863296.0
-24.69514,27.40906,18-01-2011,15543.0,10647.0,11919.5,9642.5,0.1319435593991802,-0.0563888950435377,0.18694158075601305,-0.18694158075601305,0.0495083663964117,-0.0495083663964117,0.9056541748849356,0.45984784446321547,-0.09691740660077044,0.620375731840696,0.7668725471273192,0.6850028951939736,0.9056541748849356,1.1195172349018399,9.651429991057276,9.273127360074948,9.386014886048343,9.17403939224985,241584849.0,92977806.25
-25.681111,31.783333,18-01-2011,13298.5,10809.0,10191.0,9261.0,0.1322931522595196,0.0294285714285712,0.10326661827232148,-0.10326661827232148,0.07713004484304894,-0.07713004484304894,0.8567860116569446,0.2303173281524542,-0.10687680069789574,0.6963943301876099,0.7663270293642083,0.8127984359138187,0.8567860116569446,0.942825423258387,9.495481719518212,9.288226910633254,9.229358377811945,9.133675287040697,176850102.25,85766121.0
-27.802778,28.768333,18-01-2011,12128.5,9803.5,9325.0,8486.0,0.1306779779523148,0.0250150299291631,0.1060094838592007,-0.1060094838592007,0.07203586757429087,-0.07203586757429087,0.8656092211965026,0.23716019788849652,-0.10369121606320583,0.6996743208146045,0.7688502287999277,0.8083027579667658,0.8656092211965026,0.9511909012087423,9.403395780973106,9.190596742939572,9.140561477368266,9.046290859969677,147100512.25,72012196.0
-27.398611,26.614722,18-01-2011,15515.5,10247.0,12823.0,10403.5,0.0950120860313704,-0.111660164716081,0.20450266860747132,-0.20450266860747132,-0.007578508994939554,0.007578508994939554,1.0152727627598221,0.5141504830682002,-0.05176672314192971,0.6705230253617307,0.8264638587219179,0.6604363378556884,1.0152727627598221,1.251390650922209,9.649659252840856,9.234837843576571,9.459073694289389,9.249993683852834,240730740.25,108232812.25
-31.104278,29.399722,18-01-2011,,,,,,,,,,,,,,,,,,,,,,,,
-31.396,29.2651,18-01-2011,12488.0,11835.5,8894.0,8335.0,0.1680853053970621,0.1418992257410929,0.026825909100252735,-0.026825909100252735,0.1735455244044512,-0.1735455244044512,0.7042372523340737,0.05513075070760798,-0.1707358161362128,0.6674407431133835,0.7122037155669385,0.9477498398462448,0.7042372523340737,0.7514680410628977,9.432603535863086,9.3789432566292,9.093244600099936,9.028338763993148,155950144.0,69472225.0
-33.38056,19.30167,18-01-2011,15820.0,10665.5,16377.5,13975.0,-0.0173150089292646,-0.2112191694708419,0.19461592191954016,-0.19461592191954016,-0.13431139790182775,0.13431139790182775,1.3102995640148019,0.483287234541264,0.06803546922833303,0.8833754740834331,1.035240202275594,0.6741782553729414,1.3102995640148019,1.5355585767193143,9.669093450449063,9.274863267991682,9.70372477812223,9.545096851813893,250272400.0,195300625.0
-33.31388889,19.07472222,18-01-2011,13162.5,9546.5,12786.0,10889.0,0.014509509220186,-0.1450576514049025,0.1592320225461264,-0.1592320225461264,-0.06569450221428365,0.06569450221428365,1.1406274550882403,0.37877756245743077,0.020826146947223134,0.8272744539411143,0.9713960113960041,0.7252801519468131,1.1406274550882403,1.3393390247734631,9.485203126965704,9.164034619099672,9.456184308811169,9.295600215927006,173251406.25,118570321.0
-27.495556,26.074722,18-01-2011,17937.5,11044.5,18143.5,14152.5,-0.0057093761259388,-0.2432163902973816,0.23783727831067478,-0.23783727831067478,-0.12334801762114489,0.12334801762114489,1.2814070351758677,0.6241115487346496,0.05408139952348305,0.7889895470383232,1.0114843205574857,0.6157212543553974,1.2814070351758677,1.642763366381442,9.794704520076971,9.30977838418224,9.806122763467007,9.557717222308781,321753906.25,200293256.25
-24.39619444,27.08983333,19-01-2011,,,,,,,,,,,,,,,,,,,,,,,,
-26.970278,27.211111,19-01-2011,10218.0,11040.0,7946.5,7735.0,0.1250516116601056,0.1629315566323431,-0.038667795653400894,0.038667795653400894,0.17603195739014554,-0.17603195739014554,0.7006340579710082,-0.07445652173913886,-0.150963061221727,0.7569974554707305,0.7776962223527033,1.0804462712859553,0.7006340579710082,0.7197916666666602,9.23200401161221,9.309370895439137,8.980612692784957,8.95364003713313,104407524.0,59830225.0
-26.880278,26.965,19-01-2011,14265.0,9582.5,14182.0,11071.5,0.0029177066122965,-0.1935449935828644,0.19635181884893513,-0.19635181884893513,-0.07209257286724087,0.07209257286724087,1.1553874249934657,0.48865118705972876,0.028634854687277184,0.7761303890641376,0.9941815632667298,0.6717490361023437,1.1553874249934657,1.4799895643099246,9.565634362837983,9.167798148710508,9.559799343294607,9.312219835797354,203490225.0,122578112.25
