Latitude,Longitude,Sample Date,pet,ppt,tmax,def,pdsi,q
-27.02314,28.59389,20-01-2011,125.30000305175781,59.0,27.549999237060547,49.900001525878906,1.649999976158142,2.9000000000000004
-30.679722,26.7125,20-01-2011,132.1999969482422,98.7,29.479999542236328,38.5,2.809999942779541,4.9
-28.460833,21.248889,20-01-2011,170.8000030517578,138.5,34.459999084472656,39.20000076293945,6.21999979019165,6.9
-30.77586667,29.03221667,20-01-2011,119.4000015258789,63.300000000000004,27.529998779296875,28.399999618530273,4.549999713897705,3.2
-24.925278,29.324444,21-01-2011,145.8000030517578,30.900000000000002,31.67999839782715,116.4000015258789,-1.9199999570846558,1.5
-28.460833,21.248889,21-01-2011,170.8000030517578,138.5,34.459999084472656,39.20000076293945,6.21999979019165,6.9
-24.679167,30.8025,24-01-2011,127.20000457763672,63.400000000000006,25.920000076293945,27.200000762939453,-1.2799999713897705,3.2
-25.99136,27.84208,24-01-2011,130.90000915527344,50.7,28.170000076293945,80.5,-1.2899999618530273,2.5
-25.49037,30.6986,24-01-2011,131.6999969482422,42.800000000000004,28.079999923706055,88.20000457763672,-1.9199999570846558,2.1
-26.970278,27.211111,24-01-2011,131.90000915527344,70.9,28.439998626708984,60.400001525878906,2.2200000286102295,3.5
-27.671111,27.236944,24-01-2011,132.3000030517578,77.80000000000001,28.65999984741211,40.60000228881836,2.929999828338623,3.9000000000000004
-27.356667,27.286389,24-01-2011,132.10000610351562,71.9,28.5,53.400001525878906,2.869999885559082,3.6
-27.01011111,26.69808333,25-01-2011,134.6999969482422,84.7,28.93000030517578,53.400001525878906,2.190000057220459,4.2
-26.98472222,26.63227778,25-01-2011,134.8000030517578,86.0,29.10999870300293,51.0,2.1399998664855957,4.3
-27.398611,26.614722,25-01-2011,136.1999969482422,87.9,29.510000228881836,52.10000228881836,2.559999942779541,4.4
-33.818056,19.694722,25-01-2011,164.3000030517578,4.9,31.40999984741211,159.3000030517578,-3.609999895095825,0.2
-25.45963889,28.26430556,25-01-2011,138.60000610351562,37.7,30.399999618530273,102.80000305175781,-1.8700000047683716,1.9000000000000001
-33.897778,20.012778,25-01-2011,151.10000610351562,5.7,31.60999870300293,145.6999969482422,-3.4499998092651367,0.30000000000000004
-25.81048333,27.90955222,26-01-2011,135.1999969482422,45.400000000000006,29.369998931884766,92.0999984741211,-1.4800000190734863,2.3000000000000003
-34.065833,20.404167,26-01-2011,148.0,6.6000000000000005,31.420000076293945,141.60000610351562,-3.3399999141693115,0.30000000000000004
-24.058889,31.237222,26-01-2011,143.90000915527344,28.700000000000003,32.130001068115234,116.5999984741211,-1.1399999856948853,1.4000000000000001
-26.648056,27.089444,26-01-2011,131.6999969482422,72.60000000000001,28.299999237060547,62.70000076293945,1.4900000095367432,3.6
-26.880278,26.965,26-01-2011,133.0,76.0,28.689998626708984,58.79999923706055,2.0,3.8000000000000003
-27.273889,28.49,26-01-2011,125.20000457763672,63.2,27.59000015258789,39.0,2.1399998664855957,3.2
-27.044444,27.005,26-01-2011,132.90000915527344,76.4,28.709999084472656,55.900001525878906,2.2300000190734863,3.8000000000000003
-34.092222,21.295278,26-01-2011,132.40000915527344,10.200000000000001,29.399999618530273,122.5,-2.5899999141693115,0.5
-27.02314,28.59389,27-01-2011,125.30000305175781,59.0,27.549999237060547,49.900001525878906,1.649999976158142,2.9000000000000004
-26.73806,27.59194,27-01-2011,129.40000915527344,60.400000000000006,27.76999855041504,66.70000457763672,1.6399999856948853,3.0
-28.760833,17.730278,30-01-2011,174.1999969482422,32.7,36.099998474121094,143.10000610351562,3.6499998569488525,1.6
-26.861111,28.884722,31-01-2011,124.9000015258789,55.1,26.959999084472656,54.900001525878906,1.209999918937683,2.8000000000000003
-26.73806,27.59194,31-01-2011,129.40000915527344,60.400000000000006,27.76999855041504,66.70000457763672,1.6399999856948853,3.0
-25.127778,27.628889,01-02-2011,146.0,47.7,31.549999237060547,100.5999984741211,-1.709999918937683,2.4000000000000004
-24.69514,27.40906,01-02-2011,150.40000915527344,56.0,31.92999839782715,97.20000457763672,-1.4900000095367432,2.8000000000000003
-27.363611,31.783333,01-02-2011,130.60000610351562,35.800000000000004,31.559999465942383,96.30000305175781,-2.950000047683716,1.8
-27.802778,28.768333,01-02-2011,119.4000015258789,71.7,26.53999900817871,31.5,2.8999998569488525,3.6
-29.160278,26.573333,01-02-2011,134.90000915527344,105.4,29.239999771118164,20.30000114440918,3.559999942779541,5.300000000000001
-34.329722,18.990278,01-02-2011,130.5,5.800000000000001,25.90999984741211,123.0999984741211,-3.8399999141693115,0.30000000000000004
-25.20639,27.558,02-02-2011,145.0,49.800000000000004,31.279998779296875,97.70000457763672,-1.659999966621399,2.5
-23.281,30.54305556,03-02-2011,143.10000610351562,48.900000000000006,30.90999984741211,96.20000457763672,-1.1399999856948853,2.4000000000000004
-28.801278,31.955389,03-02-2011,130.3000030517578,82.0,30.229999542236328,34.0,-3.429999828338623,4.1000000000000005
-27.00222,28.76528,03-02-2011,124.0,58.6,27.18000030517578,46.60000228881836,1.5799999237060547,2.9000000000000004
-27.02314,28.59389,03-02-2011,125.30000305175781,59.0,27.549999237060547,49.900001525878906,1.649999976158142,2.9000000000000004
-27.3,28.586944,03-02-2011,124.20000457763672,62.300000000000004,27.35999870300293,39.70000076293945,2.2300000190734863,3.1
-30.679722,26.7125,03-02-2011,132.1999969482422,98.7,29.479999542236328,38.5,2.809999942779541,4.9
-28.460833,21.248889,03-02-2011,170.8000030517578,138.5,34.459999084472656,39.20000076293945,6.21999979019165,6.9
-28.460833,21.248889,04-02-2011,170.8000030517578,138.5,34.459999084472656,39.20000076293945,6.21999979019165,6.9
-29.140556,31.391944,07-02-2011,126.5,98.0,29.619998931884766,29.80000114440918,-3.429999828338623,4.9
-25.99136,27.84208,07-02-2011,130.90000915527344,50.7,28.170000076293945,80.5,-1.2899999618530273,2.5
-24.058889,31.237222,07-02-2011,143.90000915527344,28.700000000000003,32.130001068115234,116.5999984741211,-1.1399999856948853,1.4000000000000001
-26.73806,27.59194,07-02-2011,129.40000915527344,60.400000000000006,27.76999855041504,66.70000457763672,1.6399999856948853,3.0
-30.86013889,29.07125,07-02-2011,118.5999984741211,59.7,27.69999885559082,29.200000762939453,4.460000038146973,3.0
-27.356667,27.286389,07-02-2011,132.10000610351562,71.9,28.5,53.400001525878906,2.869999885559082,3.6
-28.058889,30.373611,07-02-2011,125.5999984741211,70.3,27.689998626708984,25.5,2.809999942779541,3.5
-27.01011111,26.69808333,08-02-2011,134.6999969482422,84.7,28.93000030517578,53.400001525878906,2.190000057220459,4.2
-27.169444,29.233889,08-02-2011,121.70000457763672,55.800000000000004,26.229999542236328,41.29999923706055,1.709999918937683,2.8000000000000003
-26.98472222,26.63227778,08-02-2011,134.8000030517578,86.0,29.10999870300293,51.0,2.1399998664855957,4.3
-27.398611,26.614722,08-02-2011,136.1999969482422,87.9,29.510000228881836,52.10000228881836,2.559999942779541,4.4
-27.573056,24.746389,08-02-2011,149.1999969482422,121.4,31.65999984741211,33.79999923706055,3.3499999046325684,6.1000000000000005
-33.501667,21.624167,08-02-2011,145.3000030517578,10.700000000000001,29.529998779296875,135.10000610351562,-2.259999990463257,0.5
-32.502778,19.535833,08-02-2011,177.8000030517578,3.2,34.18000030517578,174.6999969482422,-2.7799999713897705,0.2
-25.45963889,28.26430556,08-02-2011,138.60000610351562,37.7,30.399999618530273,102.80000305175781,-1.8700000047683716,1.9000000000000001
-26.970278,27.211111,09-02-2011,131.90000915527344,70.9,28.439998626708984,60.400001525878906,2.2200000286102295,3.5
-27.273889,28.49,09-02-2011,125.20000457763672,63.2,27.59000015258789,39.0,2.1399998664855957,3.2
-28.69485,28.23487,09-02-2011,120.0,97.2,26.369998931884766,10.40000057220459,4.0,4.9
-28.883333,27.89,09-02-2011,121.9000015258789,102.4,26.849998474121094,9.0,4.150000095367432,5.1000000000000005
-27.02314,28.59389,10-02-2011,125.30000305175781,59.0,27.549999237060547,49.900001525878906,1.649999976158142,2.9000000000000004
-30.679722,26.7125,10-02-2011,132.1999969482422,98.7,29.479999542236328,38.5,2.809999942779541,4.9
-30.534167,24.961944,10-02-2011,156.0,96.10000000000001,30.779998779296875,64.70000457763672,3.2799999713897705,4.800000000000001
-34.031944,22.053333,10-02-2011,123.0,11.9,26.94999885559082,111.70000457763672,-2.5999999046325684,0.6000000000000001
-34.039722,22.133333,10-02-2011,121.4000015258789,12.4,26.739999771118164,109.5,-2.609999895095825,0.6000000000000001
-32.595833,19.009444,10-02-2011,181.90000915527344,1.6,34.099998474121094,180.3000030517578,-3.119999885559082,0.1
-28.801278,31.955389,11-02-2011,130.3000030517578,82.0,30.229999542236328,34.0,-3.429999828338623,4.1000000000000005
-29.658056,25.973333,11-02-2011,137.1999969482422,97.2,29.119998931884766,44.900001525878906,3.3899998664855957,4.9
-28.068333,31.55,11-02-2011,131.3000030517578,67.7,31.26999855041504,66.80000305175781,-2.93999981880188,3.4000000000000004
-28.760833,17.730278,13-02-2011,174.1999969482422,32.7,36.099998474121094,143.10000610351562,3.6499998569488525,1.6
-29.7775,29.470833,14-02-2011,113.80000305175781,123.60000000000001,25.059999465942383,0.0,5.159999847412109,9.8
-29.987778,29.851667,14-02-2011,116.0,85.10000000000001,26.799999237060547,12.90000057220459,5.400000095367432,4.3
-29.744167,29.905833,14-02-2011,119.80000305175781,91.5,27.479999542236328,12.100000381469727,5.759999752044678,4.6000000000000005
-26.861111,28.884722,14-02-2011,124.9000015258789,55.1,26.959999084472656,54.900001525878906,1.209999918937683,2.8000000000000003
-26.45,28.085833,14-02-2011,127.20000457763672,54.300000000000004,27.53999900817871,73.70000457763672,-0.8799999952316284,2.7
-31.396,29.2651,14-02-2011,120.70000457763672,44.900000000000006,28.119998931884766,46.60000228881836,4.099999904632568,2.2
-25.20639,27.558,15-02-2011,145.0,49.800000000000004,31.279998779296875,97.70000457763672,-1.659999966621399,2.5
-24.69514,27.40906,15-02-2011,150.40000915527344,56.0,31.92999839782715,97.20000457763672,-1.4900000095367432,2.8000000000000003
-26.006389,29.253889,15-02-2011,126.30000305175781,40.5,27.15999984741211,84.5,-1.809999942779541,2.0
-27.802778,28.768333,15-02-2011,119.4000015258789,71.7,26.53999900817871,31.5,2.8999998569488525,3.6
-27.398611,26.614722,15-02-2011,136.1999969482422,87.9,29.510000228881836,52.10000228881836,2.559999942779541,4.4
-27.671111,27.236944,15-02-2011,132.3000030517578,77.80000000000001,28.65999984741211,40.60000228881836,2.929999828338623,3.9000000000000004
-29.160278,26.573333,15-02-2011,134.90000915527344,105.4,29.239999771118164,20.30000114440918,3.559999942779541,5.300000000000001
-30.568333,29.422778,15-02-2011,115.30000305175781,61.7,26.059999465942383,20.899999618530273,5.299999713897705,3.1
-30.570833,29.150556,15-02-2011,114.9000015258789,67.8,25.599998474121094,19.0,4.880000114440918,3.4000000000000004
-33.38056,19.30167,15-02-2011,164.6999969482422,3.9000000000000004,30.17999839782715,160.60000610351562,-3.7300000190734863,0.2
-33.31388889,19.07472222,15-02-2011,176.1999969482422,3.1,32.55999755859375,172.60000610351562,-3.7799999713897705,0.2
-27.495556,26.074722,15-02-2011,137.40000915527344,100.60000000000001,29.53999900817871,41.79999923706055,2.549999952316284,5.0
-25.436111,31.982222,16-02-2011,128.1999969482422,37.0,31.75,92.5,-2.309999942779541,1.9000000000000001
-24.39619444,27.08983333,16-02-2011,155.60000610351562,32.800000000000004,32.30999755859375,124.4000015258789,-1.8600000143051147,1.6
-25.67386,31.57527,16-02-2011,132.40000915527344,35.300000000000004,31.44999885559082,98.5,-2.5899999141693115,1.8
-30.733889,29.828333,16-02-2011,117.80000305175781,114.30000000000001,27.959999084472656,6.200000286102295,4.489999771118164,5.7
-30.398056,30.601944,16-02-2011,124.5,121.60000000000001,29.010000228881836,5.599999904632568,3.6599998474121094,6.1000000000000005
-27.273889,28.49,16-02-2011,124.0,74.60000000000001,27.59000015258789,48.5,1.809999942779541,3.7
-27.3,28.586944,16-02-2011,122.5,72.0,27.439998626708984,49.60000228881836,1.8899999856948853,3.6
-27.044444,27.005,16-02-2011,131.60000610351562,77.60000000000001,28.76999855041504,55.79999923706055,2.069999933242798,3.9000000000000004
-30.86013889,29.07125,16-02-2011,118.0,107.10000000000001,27.90999984741211,11.199999809265137,3.869999885559082,5.4
-30.77586667,29.03221667,16-02-2011,117.9000015258789,108.60000000000001,27.729999542236328,10.199999809265137,3.9800000190734863,5.4
-33.13083,18.86278,16-02-2011,157.0,10.100000000000001,31.779998779296875,147.3000030517578,-3.879999876022339,0.5
-24.925278,29.324444,17-02-2011,148.5,28.900000000000002,31.5,121.0999984741211,-2.5299999713897705,1.4000000000000001
-27.00222,28.76528,17-02-2011,123.0999984741211,57.900000000000006,27.35999870300293,62.79999923706055,1.1200000047683716,2.9000000000000004
-27.02314,28.59389,17-02-2011,125.0,63.0,27.68000030517578,60.0,1.2200000286102295,3.1
-22.43772222,31.07805556,18-02-2011,149.40000915527344,17.7,34.13999938964844,132.60000610351562,-1.8499999046325684,0.9
-29.803611,30.516111,18-02-2011,120.4000015258789,105.80000000000001,28.53999900817871,9.100000381469727,4.710000038146973,5.300000000000001
-25.99136,27.84208,21-02-2011,129.3000030517578,60.300000000000004,28.25,70.5999984741211,-1.6100000143051147,3.0
-26.861111,28.884722,21-02-2011,124.0999984741211,51.1,27.15999984741211,70.30000305175781,0.6599999666213989,2.6
-26.73806,27.59194,21-02-2011,128.8000030517578,63.7,27.899999618530273,65.80000305175781,1.309999942779541,3.2
-26.45,28.085833,21-02-2011,127.5,62.7,27.51999855041504,66.70000457763672,-1.159999966621399,3.1
-27.01011111,26.69808333,22-02-2011,133.8000030517578,85.0,29.03999900817871,52.400001525878906,2.129999876022339,4.3
-27.169444,29.233889,22-02-2011,118.9000015258789,48.800000000000004,26.399999618530273,67.70000457763672,1.149999976158142,2.4000000000000004
-26.98472222,26.63227778,22-02-2011,134.40000915527344,86.30000000000001,29.219999313354492,51.29999923706055,2.0899999141693115,4.3
-27.398611,26.614722,22-02-2011,135.10000610351562,86.30000000000001,29.76999855041504,52.70000076293945,2.549999952316284,4.3
-29.160278,26.573333,22-02-2011,128.6999969482422,83.30000000000001,28.76999855041504,47.0,3.3399999141693115,4.2
-33.818056,19.694722,22-02-2011,148.8000030517578,12.3,30.35999870300293,136.8000030517578,-3.799999952316284,0.6000000000000001
-25.81048333,27.90955222,23-02-2011,134.60000610351562,52.5,29.5,84.70000457763672,-1.8199999332427979,2.6
-29.641944,30.6875,23-02-2011,123.0999984741211,101.30000000000001,29.44999885559082,11.5,5.359999656677246,5.1000000000000005
-34.065833,20.404167,23-02-2011,138.1999969482422,13.100000000000001,30.279998779296875,125.70000457763672,-3.609999895095825,0.7000000000000001
-33.980556,21.653333,23-02-2011,125.20000457763672,18.1,28.239999771118164,107.9000015258789,-2.809999942779541,0.9
-22.769722,30.886944,23-02-2011,139.0,28.3,31.579999923706055,110.70000457763672,-1.7400000095367432,1.4000000000000001
-27.00222,28.76528,23-02-2011,123.0999984741211,57.900000000000006,27.35999870300293,62.79999923706055,1.1200000047683716,2.9000000000000004
-27.02314,28.59389,23-02-2011,125.0,63.0,27.68000030517578,60.0,1.2200000286102295,3.1
-27.38972222,26.46388889,23-02-2011,136.0,88.30000000000001,29.979999542236328,52.10000228881836,2.5299999713897705,4.4
-27.398611,26.614722,23-02-2011,135.10000610351562,86.30000000000001,29.76999855041504,52.70000076293945,2.549999952316284,4.3
-27.671111,27.236944,23-02-2011,129.6999969482422,84.2,28.869998931884766,46.5,2.8399999141693115,4.2
-27.356667,27.286389,23-02-2011,129.1999969482422,78.0,28.670000076293945,51.900001525878906,2.6499998569488525,3.9000000000000004
-33.897778,20.012778,23-02-2011,137.5,11.700000000000001,30.51999855041504,126.30000305175781,-3.6599998474121094,0.6000000000000001
-23.763056,27.908611,24-02-2011,154.3000030517578,32.7,31.739999771118164,123.20000457763672,-1.5399999618530273,1.6
-23.23572222,27.717,24-02-2011,159.1999969482422,23.6,33.029998779296875,136.6999969482422,-1.4399999380111694,1.2000000000000002
-28.44555556,32.325,24-02-2011,129.1999969482422,102.10000000000001,30.34000015258789,16.899999618530273,-3.490000009536743,5.1000000000000005
-30.679722,26.7125,24-02-2011,127.4000015258789,88.60000000000001,28.6299991607666,43.20000076293945,2.7200000286102295,4.4
-30.160091,27.40124,24-02-2011,121.20000457763672,97.80000000000001,27.59000015258789,24.200000762939453,3.6999998092651367,4.9
-30.336111,27.359444,24-02-2011,122.20000457763672,94.0,27.649999618530273,27.30000114440918,3.3899998664855957,4.7
-28.460833,21.248889,24-02-2011,169.60000610351562,121.0,34.41999816894531,54.70000076293945,8.619999885559082,6.0
-22.91028,29.61111,25-02-2011,143.3000030517578,24.3,30.78999900817871,120.20000457763672,-1.8499999046325684,1.2000000000000002
-28.760833,17.730278,27-02-2011,190.6999969482422,21.400000000000002,36.209999084472656,170.3000030517578,4.069999694824219,1.1
-24.183889,30.823889,01-03-2011,139.40000915527344,29.900000000000002,31.969999313354492,111.0,-1.959999918937683,1.5
-27.398611,26.614722,01-03-2011,135.10000610351562,86.30000000000001,29.76999855041504,52.70000076293945,2.549999952316284,4.3
-27.671111,27.236944,01-03-2011,129.6999969482422,84.2,28.869998931884766,46.5,2.8399999141693115,4.2
-29.160278,26.573333,01-03-2011,128.6999969482422,83.30000000000001,28.76999855041504,47.0,3.3399999141693115,4.2
-27.495556,26.074722,01-03-2011,135.60000610351562,92.10000000000001,29.719999313354492,48.10000228881836,2.629999876022339,4.6000000000000005
-23.658056,31.05,02-03-2011,137.10000610351562,27.400000000000002,32.30999755859375,111.0999984741211,-1.8499999046325684,1.4000000000000001
-26.648056,27.089444,02-03-2011,131.6999969482422,71.3,28.40999984741211,63.900001525878906,1.2400000095367432,3.6
-27.802778,28.768333,02-03-2011,115.20000457763672,69.9,26.5,45.20000076293945,2.559999942779541,3.5
-24.679167,30.8025,03-03-2011,123.30000305175781,55.300000000000004,25.869998931884766,39.400001525878906,-1.9399999380111694,2.8000000000000003
-27.273889,28.49,03-03-2011,124.0,74.60000000000001,27.59000015258789,48.5,1.809999942779541,3.7
-27.3,28.586944,03-03-2011,122.5,72.0,27.439998626708984,49.60000228881836,1.8899999856948853,3.6
-30.679722,26.7125,03-03-2011,127.4000015258789,88.60000000000001,28.6299991607666,43.20000076293945,2.7200000286102295,4.4
-27.02314,28.59389,04-03-2011,125.0,63.0,27.68000030517578,60.0,1.2200000286102295,3.1
-25.99136,27.84208,07-03-2011,129.3000030517578,60.300000000000004,28.25,70.5999984741211,-1.6100000143051147,3.0
-31.554722,29.245556,07-03-2011,115.5,106.10000000000001,27.389999389648438,10.199999809265137,2.629999876022339,5.300000000000001
